product_id,brand,product_name,price,processor,processor_brand,cpu_ghz,ram_gb,ram_expandable,ram_max_gb,ram_type,display_type,display_inches,gpu_name,gpu_brand,gpu_vram_gb,ssd_gb,hdd_gb,adapter_w,battery_hours,os,raw_name
LAP0001,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |),239.73,MediaTek Octa-core,MediaTek,2.0,4.0,False,4.0,DDR4 RAM,LED,11.6,Integrated Graphics,MediaTek,,64.0,0.0,45.0,12.0,Chrome OS,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops
LAP3902,Dell,Dell Inspiron 15 (D560721WIN9BD) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD),594.26,Intel Core i5 (11th Gen),Intel,3.0,8.0,True,32.0,DDR4 RAM,LCD,15.6,Integrated,Intel,,256.0,1024.0,65.0,6.0,Windows 11,Dell Inspiron 15 (D560721WIN9BD) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD)::596572::computer::laptops
LAP3903,ASUS,ASUS TUF Gaming A15 FA566IU-HN244T Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 1 TB HDD 512 GB SSD),938.48,AMD Octa-Core Ryzen 7,AMD,2.9,8.0,True,32.0,DDR4 RAM,LED,15.6,"Geforce GTX 1660 Ti GPU, 6 GB",NVIDIA,6.0,512.0,1024.0,180.0,,Windows 10,ASUS TUF Gaming A15 FA566IU-HN244T Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 1 TB HDD 512 GB SSD)::580093::computer::laptops
LAP3904,Lenovo,Lenovo Thinkpad E14 (20RAS13M00) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),775.7,Intel Core i5 (10th Gen),Intel,1.6,8.0,False,8.0,DDR4 RAM,LED,14.0,UHD,Intel,,512.0,0.0,45.0,,Windows 10,Lenovo Thinkpad E14 (20RAS13M00) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::579948::computer::laptops
LAP3905,MSI,MSI GL73 8SE-039IN Laptop (17.3 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD),1522.31,Intel Core i7 (8th Gen),Intel,2.2,16.0,True,32.0,DDR4 RAM,LED,17.3,"GeForce RTX 2060 GPU, 6 GB",NVIDIA,6.0,256.0,1024.0,180.0,,Windows 10,MSI GL73 8SE-039IN Laptop (17.3 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD)::576164::computer::laptops
LAP3906,Lenovo,Lenovo Ideapad C340 (81N400JLIN) Laptop (14 Inch | Core i3 8th Gen | 8 GB | Windows 10 | 1 TB SSD),857.04,Intel Core i3 (8th Gen),Intel,2.1,8.0,False,8.0,DDR4 RAM,LED,14.0,"GeForce MX230 GPU, 2 GB",NVIDIA,2.0,1024.0,0.0,45.0,8.0,Windows 10,Lenovo Ideapad C340 (81N400JLIN) Laptop (14 Inch | Core i3 8th Gen | 8 GB | Windows 10 | 1 TB SSD)::575764::computer::laptops
LAP3907,ASUS,ASUS Zenbook 14 UM425IA-AM051TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 10 | 512 GB SSD),990.51,AMD Octa-Core Ryzen 7,AMD,2.0,16.0,False,16.0,DDR4 RAM,LED,14.0,Radeon RX Vega 7,AMD,,512.0,0.0,65.0,,Windows 10,ASUS Zenbook 14 UM425IA-AM051TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 10 | 512 GB SSD)::581952::computer::laptops
LAP3908,ASUS,ASUS EeeBook 14 E410KA-BV101WS Laptop (14.1 Inch | Intel Pentium Quad Core | 8 GB | Windows 11 | 256 GB SSD),291.87,Intel Pentium Quad-Core,Intel,1.1,8.0,False,8.0,DDR4 RAM,LCD,14.1,UHD,Intel,,256.0,0.0,65.0,6.0,Windows 11,ASUS EeeBook 14 E410KA-BV101WS Laptop (14.1 Inch | Intel Pentium Quad Core | 8 GB | Windows 11 | 256 GB SSD)::599010::computer::laptops
LAP3909,ASUS,ASUS ROG Flow X13 GV301RE-LJ199WS Laptop (13.4 Inch | AMD Octa Core Ryzen 7 | 32 GB | Windows 11 | 1 TB SSD),1146.92,AMD Octa-Core Ryzen 7,AMD,3.3,32.0,False,32.0,LPDDR5 RAM,LCD,13.4,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,4.0,1024.0,0.0,100.0,,Windows 11,ASUS ROG Flow X13 GV301RE-LJ199WS Laptop (13.4 Inch | AMD Octa Core Ryzen 7 | 32 GB | Windows 11 | 1 TB SSD)::596478::computer::laptops
LAP3910,ASUS,ASUS Zenbook 14 UX433FN-A6123T Laptop (14 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 512 GB SSD),1053.08,Intel Core i7 (8th Gen),Intel,1.8,8.0,False,8.0,DDR3 RAM,LED,14.0,"Geforce MX150 GPU, 2 GB",NVIDIA,2.0,512.0,0.0,65.0,,Windows 10,ASUS Zenbook 14 UX433FN-A6123T Laptop (14 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 512 GB SSD)::576191::computer::laptops
LAP3911,MSI,MSI GS65 Stealth 9SE-636IN Laptop (15.6 Inch | Core i7 9th Gen | 16 GB | Windows 10 | 512 GB SSD),1928.99,Core i7 9th Gen,Intel,2.6,16.0,True,32.0,DDR4 RAM,LED,15.6,"GeForce RTX 2060 GPU, 6 GB",NVIDIA,6.0,512.0,0.0,51.0,,Windows 10,MSI GS65 Stealth 9SE-636IN Laptop (15.6 Inch | Core i7 9th Gen | 16 GB | Windows 10 | 512 GB SSD)::576027::computer::laptops
LAP3912,ASUS,ASUS Vivobook M515DA-EJ522TS Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 4 GB | Windows 10 | 256 GB SSD),417.0,AMD Quad-Core Ryzen 5,AMD,2.1,4.0,True,12.0,DDR4 RAM,LED,15.6,Radeon Vega 8,AMD,,256.0,0.0,,,Windows 10,ASUS Vivobook M515DA-EJ522TS Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 4 GB | Windows 10 | 256 GB SSD)::583432::computer::laptops
LAP3913,Lenovo,Lenovo Yoga Pro 7i (82Y700A3IN) Laptop (14.5 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD),1094.79,Intel Core i7 (13th Gen),Intel,3.4,16.0,True,16.0,LPDDR5 RAM,LCD,14.5,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,6.0,1024.0,0.0,140.0,9.0,Windows 11,Lenovo Yoga Pro 7i (82Y700A3IN) Laptop (14.5 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::613389::computer::laptops
LAP3914,ASUS,ASUS ROG Zephyrus G14 GA401II-HE231TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 10 | 1 TB SSD),823.67,AMD Octa-Core Ryzen 7,AMD,2.9,16.0,False,16.0,DDR4 RAM,LED,14.0,"GeForce GTX 1650 Ti GPU, 4 GB",NVIDIA,4.0,1024.0,0.0,180.0,,Windows 10,ASUS ROG Zephyrus G14 GA401II-HE231TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 10 | 1 TB SSD)::585990::computer::laptops
LAP3915,Lenovo,Lenovo Ideapad 500-15ACZ (80K40038IH) Laptop (15.6 Inch | AMD Quad Core A10 | 8 GB | Windows 10 | 1 TB HDD),509.8,AMD Quad-Core A10 APU,AMD,1.8,8.0,False,8.0,DDR3 RAM,LED,15.6,"EXO PRO R5 M330 GPU, 2 GB",AMD,2.0,0.0,1024.0,65.0,4.0,Windows 10,Lenovo Ideapad 500-15ACZ (80K40038IH) Laptop (15.6 Inch | AMD Quad Core A10 | 8 GB | Windows 10 | 1 TB HDD)::578305::computer::laptops
LAP3916,Smartron,Smartron t.book flex Laptop (12.2 Inch | Core M3 7th Gen | 4 GB | Windows 10 | 128 GB SSD),443.07,Intel Core M3 (7th Gen),Intel,1.0,4.0,False,4.0,LPDDR3 RAM,LED,12.2,HD 615,Intel,,128.0,0.0,45.0,10.0,Windows 10,Smartron t.book flex Laptop (12.2 Inch | Core M3 7th Gen | 4 GB | Windows 10 | 128 GB SSD)::577143::computer::laptops
LAP3917,ASUS,ASUS R558UF-DM147D Laptop (15.6 Inch | Core i5 6th Gen | 4 GB | DOS | 1 TB HDD),510.95,Intel Core i5 (6th Gen),Intel,2.3,4.0,True,12.0,DDR3 RAM,LED,15.6,"GeForce 930M GPU, 2 GB",NVIDIA,2.0,0.0,1024.0,,6.0,DOS,ASUS R558UF-DM147D Laptop (15.6 Inch | Core i5 6th Gen | 4 GB | DOS | 1 TB HDD)::578166::computer::laptops
LAP3918,Dell,Dell Inspiron 15 5593 (D560101WIN9) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),747.9,Intel Core i5 (10th Gen),Intel,1.0,8.0,False,8.0,DDR4 RAM,LED,15.6,GeForce MX230,NVIDIA,,256.0,1024.0,42.0,,Windows 10,Dell Inspiron 15 5593 (D560101WIN9) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::580425::computer::laptops
LAP3919,ASUS,ASUS ROG Strix SCAR II GL504GV-ES019T Laptop (15.6 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD),1720.44,Intel Core i7 (8th Gen),Intel,2.2,16.0,True,32.0,DDR4 RAM,LED,15.6,"GeForce RTX 2060 GPU, 6 GB",NVIDIA,6.0,256.0,1024.0,230.0,,Windows 10,ASUS ROG Strix SCAR II GL504GV-ES019T Laptop (15.6 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD)::576099::computer::laptops
LAP3920,Dell,Dell Inspiron 15 3520 (D560877WIN9S) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD),603.65,Intel Core i5 (12th Gen),Intel,3.3,8.0,True,16.0,DDR4 RAM,LCD,15.6,"GeForce MX550 GPU, 2 GB",NVIDIA,2.0,256.0,1024.0,45.0,,Windows 11,Dell Inspiron 15 3520 (D560877WIN9S) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD)::599443::computer::laptops
LAP3921,ASUS,ASUS Vivobook R542UQ-DM275T Laptop (15.6 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 1 TB HDD),575.5,Intel Core i7 (8th Gen),Intel,1.8,8.0,True,32.0,DDR4 RAM,LED,15.6,"Geforce 940MX GPU, 2 GB",NVIDIA,2.0,0.0,1024.0,65.0,,Windows 10,ASUS Vivobook R542UQ-DM275T Laptop (15.6 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 1 TB HDD)::577367::computer::laptops
LAP3922,MSI,MSI Modern 15 B7M-073IN Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD),573.41,AMD Octa-Core Ryzen 7,AMD,4.2,16.0,True,16.0,DDR4 RAM,LCD,15.6,Radeon,AMD,,1024.0,0.0,,,Windows 11,MSI Modern 15 B7M-073IN Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::616463::computer::laptops
LAP3923,ASUS,ASUS R558UQ-DM1286D Laptop (15.6 Inch | Core i5 7th Gen | 8 GB | DOS | 1 TB HDD),552.55,Intel Core i5 (7th Gen),Intel,2.5,8.0,False,8.0,DDR4 RAM,LED,15.6,"Geforce Gt 940MX GPU, 2 GB",NVIDIA,2.0,0.0,1024.0,,,DOS,ASUS R558UQ-DM1286D Laptop (15.6 Inch | Core i5 7th Gen | 8 GB | DOS | 1 TB HDD)::577734::computer::laptops
LAP3924,Lenovo,Lenovo Legion Y540 (81SX0042IN) Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),1156.31,Intel Core i5 (9th Gen),Intel,2.4,8.0,True,32.0,DDR4 RAM,LED,15.6,"GeForce RTX 2060 GPU, 6 GB",NVIDIA,6.0,256.0,1024.0,57.0,,Windows 10,Lenovo Legion Y540 (81SX0042IN) Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::575777::computer::laptops
LAP3925,Avita,AVITA Liber NS14A2IN184P Laptop (14 Inch | Core i3 8th Gen | 8 GB | Windows 10 | 128 GB SSD),406.57,Intel Core i3 (8th Gen),Intel,2.2,8.0,False,8.0,DDR4 RAM,LED,14.0,UHD 620,Intel,,128.0,0.0,36.0,10.0,Windows 10,AVITA Liber NS14A2IN184P Laptop (14 Inch | Core i3 8th Gen | 8 GB | Windows 10 | 128 GB SSD)::575975::computer::laptops
LAP3926,Dell,Dell Vostro 5620 (D552272WIN9SE) Laptop (16 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD),677.69,Intel Core i5 (12th Gen),Intel,1.2,8.0,True,64.0,DDR4 RAM,LCD,16.0,Integrated,Intel,,512.0,0.0,65.0,,Windows 11,Dell Vostro 5620 (D552272WIN9SE) Laptop (16 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::596684::computer::laptops
LAP3927,ASUS,ASUS Zenbook 14 OLED UX3402ZA-KM532WS Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),740.25,Intel Core i5 (12th Gen),Intel,1.7,16.0,False,16.0,LPDDR5 RAM,LED,14.0,Iris Xe,Intel,,512.0,0.0,65.0,18.0,Windows 11,ASUS Zenbook 14 OLED UX3402ZA-KM532WS Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596625::computer::laptops
LAP3928,HP,HP Spectre x360 13-ae503tu (3ME46PA) Laptop (13.3 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 512 GB SSD),1558.81,Intel Core i7 (8th Gen),Intel,1.8,16.0,False,16.0,LPDDR3 RAM,LED,13.3,UHD 620,Intel,,512.0,0.0,60.0,,Windows 10,HP Spectre x360 13-ae503tu (3ME46PA) Laptop (13.3 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 512 GB SSD)::577314::computer::laptops
LAP3929,Lenovo,Lenovo Ideapad 520 (81BF00KSIN) Laptop (15.6 Inch | Core i5 8th Gen | 4 GB | Windows 10 | 1 TB HDD),574.96,Intel Core i5 (8th Gen),Intel,1.6,4.0,False,4.0,DDR4 RAM,LED,15.6,UHD 620,Intel,,0.0,1024.0,65.0,,Windows 10,Lenovo Ideapad 520 (81BF00KSIN) Laptop (15.6 Inch | Core i5 8th Gen | 4 GB | Windows 10 | 1 TB HDD)::576578::computer::laptops
LAP3930,ASUS,ASUS TUF Dash F15 FX516PR-AZ108TS Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD),1522.42,Intel Core i7 (11th Gen) Processor,Intel,,16.0,True,32.0,DDR4 RAM,LED,15.6,"GeForce RTX 3070 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,200.0,,Windows 10,ASUS TUF Dash F15 FX516PR-AZ108TS Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD)::586777::computer::laptops
LAP3931,ASUS,ASUS A555LA-XX2564T Laptop (15.6 Inch | Core i3 5th Gen | 4 GB | Windows 10 | 1 TB HDD),336.24,Intel Core i3 (5th Gen),Intel,2.0,4.0,False,4.0,DDR3 RAM,LED,15.6,HD 4400,Intel,,0.0,1024.0,45.0,,Windows 10,ASUS A555LA-XX2564T Laptop (15.6 Inch | Core i3 5th Gen | 4 GB | Windows 10 | 1 TB HDD)::588724::computer::laptops
LAP3932,Acer,Acer TMP214-41-G2 (UN.VS7SI.022) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),500.42,AMD Hexa-Core Ryzen 5,AMD,4.2,16.0,False,16.0,DDR4 RAM,LCD,14.0,Radeon,AMD,,512.0,0.0,65.0,10.0,Windows 11,Acer TMP214-41-G2 (UN.VS7SI.022) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::596279::computer::laptops
LAP3933,Lenovo,Lenovo Ideapad 130-15IKB (81H7005BIN) Laptop (15.6 Inch | Core i3 6th Gen | 4 GB | Windows 10 | 1 TB HDD),312.72,Intel Core i3 (6th Gen),Intel,2.0,4.0,False,4.0,DDR4 RAM,LED,15.6,HD 520,Intel,,0.0,1024.0,41.0,,Windows 10,Lenovo Ideapad 130-15IKB (81H7005BIN) Laptop (15.6 Inch | Core i3 6th Gen | 4 GB | Windows 10 | 1 TB HDD)::576467::computer::laptops
LAP3934,Dell,Dell XPS 13 9370 (A560024WIN9) Ultrabook (13.3 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 512 GB SSD),1355.47,Intel Core i7 (8th Gen),Intel,1.8,16.0,False,16.0,LPDDR3 RAM,LED,13.3,UHD 620,Intel,,512.0,0.0,52.0,,Windows 10,Dell XPS 13 9370 (A560024WIN9) Ultrabook (13.3 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 512 GB SSD)::588645::computer::laptops
LAP3935,ASUS,ASUS VivoBook 14 X415JA-EK085TS Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD),489.99,Intel Core i5 (10th Gen),Intel,1.0,8.0,False,8.0,DDR4 RAM,LED,14.0,UHD,Intel,,0.0,1024.0,45.0,,Windows 10,ASUS VivoBook 14 X415JA-EK085TS Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD)::584619::computer::laptops
LAP3936,ASUS,ASUS ExpertBook P2451FB-EK0093R Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),708.97,Intel Core i5 (10th Gen),Intel,1.6,8.0,False,8.0,DDR4 RAM,LED,14.0,"Geforce MX110 GPU, 2 GB",NVIDIA,2.0,512.0,0.0,65.0,,Windows 10,ASUS ExpertBook P2451FB-EK0093R Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::582073::computer::laptops
LAP3937,Lenovo,Lenovo Thinkpad T490 (20RYS01J00) Laptop (14 Inch | Core i5 10th Gen | 16 GB | Windows 10 | 512 GB SSD),1232.48,Intel Core i5 (10th Gen),Intel,1.6,16.0,False,16.0,DDR4 RAM,LED,14.0,UHD,Intel,,512.0,0.0,50.0,,Windows 10,Lenovo Thinkpad T490 (20RYS01J00) Laptop (14 Inch | Core i5 10th Gen | 16 GB | Windows 10 | 512 GB SSD)::575311::computer::laptops
LAP3938,Lenovo,Lenovo Ideapad Slim 3i 81WB01E8IN Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 1 TB HDD),304.9,Intel Core i3 (10th Gen),Intel,4.0,8.0,False,8.0,DDR4 RAM,LCD,15.6,UHD,Intel,,0.0,1024.0,65.0,,Windows 11,Lenovo Ideapad Slim 3i 81WB01E8IN Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 1 TB HDD)::594334::computer::laptops
LAP3939,Acer,Acer Predator Helios 300 PH315-54 (NH.QC1SI.007) Laptop (15.6 Inch | Core i9 11th Gen | 32 GB | Windows 11 | 1 TB SSD),1772.58,Intel Core i9 (11th Gen),Intel,4.8,32.0,True,32.0,DDR4 RAM,LCD,15.6,"GeForce RTX 3070 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,59.0,,Windows 11,Acer Predator Helios 300 PH315-54 (NH.QC1SI.007) Laptop (15.6 Inch | Core i9 11th Gen | 32 GB | Windows 11 | 1 TB SSD)::594282::computer::laptops
LAP3940,MSI,MSI Vector GP77 13VG-055IN Laptop (17.3 Inch | Core i7 13th Gen | 32 GB | Windows 11 | 1 TB SSD),2033.26,Intel Core i7 (13th Gen),Intel,3.4,32.0,False,32.0,DDR5 RAM,LCD,17.3,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,65.0,,Windows 11,MSI Vector GP77 13VG-055IN Laptop (17.3 Inch | Core i7 13th Gen | 32 GB | Windows 11 | 1 TB SSD)::611378::computer::laptops
LAP3941,Dell,Dell Alienware m15 R7 (ICC-C780014WIN8) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),1609.66,AMD Octa-Core Ryzen 7,AMD,4.7,16.0,False,16.0,DDR5 RAM,LCD,15.6,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,6.0,512.0,0.0,65.0,,Windows 11,Dell Alienware m15 R7 (ICC-C780014WIN8) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::597860::computer::laptops
LAP3942,ASUS,ASUS VivoBook Ultra K513EA-BQ501TS Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),479.66,Intel Core i5 (11th Gen),Intel,2.4,8.0,False,8.0,DDR4 RAM,LED,15.6,Iris Xe,Intel,,512.0,0.0,,,Windows 10,ASUS VivoBook Ultra K513EA-BQ501TS Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::592990::computer::laptops
LAP3943,ASUS,ASUS VivoBook 15 X512FA-EJ374T Laptop (15.6 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 512 GB SSD),406.57,Intel Core i3 (10th Gen),Intel,2.1,4.0,False,4.0,DDR4 RAM,LED,15.6,UHD,Intel,,512.0,0.0,45.0,,Windows 10,ASUS VivoBook 15 X512FA-EJ374T Laptop (15.6 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 512 GB SSD)::580595::computer::laptops
LAP3944,ASUS,ASUS Zenbook UX430UN-GV020T Laptop (14 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 512 GB SSD),980.08,Intel Core i7 (8th Gen),Intel,1.8,8.0,True,16.0,DDR4 RAM,LED,14.0,"GeForce MX150 GPU, 2 GB",NVIDIA,2.0,512.0,0.0,50.0,9.0,Windows 10,ASUS Zenbook UX430UN-GV020T Laptop (14 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 512 GB SSD)::577429::computer::laptops
LAP3945,ASUS,ASUS TUF Dash F15 FX516PR-AZ107TS Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD),1532.74,Intel Core i7 (11th Gen) Processor,Intel,,16.0,True,32.0,DDR4 RAM,LED,15.6,"GeForce RTX 3070 GPU, 8 GB",NVIDIA,8.0,1024.0,0.0,200.0,,Windows 10,ASUS TUF Dash F15 FX516PR-AZ107TS Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD)::587025::computer::laptops
LAP3946,Microsoft,Microsoft Surface Book (DAG-00105) Laptop (13.5 Inch | Core i5 7th Gen | 8 GB | Windows 10 | 256 GB SSD),1199.16,Intel Core i5 (7th Gen),Intel,2.6,8.0,False,8.0,DDR3 RAM,LED,13.5,HD 620,Intel,,256.0,0.0,,14.0,Windows 10,Microsoft Surface Book (DAG-00105) Laptop (13.5 Inch | Core i5 7th Gen | 8 GB | Windows 10 | 256 GB SSD)::576873::computer::laptops
LAP3947,ASUS,ASUS Vivobook M515DA-BQ521T Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 4 GB | Windows 10 | 256 GB SSD),434.82,AMD Quad-Core Ryzen 5,AMD,2.1,4.0,False,4.0,DDR4 RAM,LED,15.6,Radeon Vega 8,AMD,,256.0,0.0,45.0,,Windows 10,ASUS Vivobook M515DA-BQ521T Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 4 GB | Windows 10 | 256 GB SSD)::585673::computer::laptops
LAP3948,ASUS,ASUS VivoBook Ultra K413EA-EB521TS Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD),656.83,Intel Core i5 (11th Gen),Intel,2.4,16.0,False,16.0,DDR4 RAM,LED,14.0,Iris Xe,Intel,,512.0,0.0,65.0,,Windows 10,ASUS VivoBook Ultra K413EA-EB521TS Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::592367::computer::laptops
LAP3949,HP,HP Omen X 2S 15-dg0020tx (7QZ53PA) Laptop (15.6 Inch | Core i7 9th Gen | 16 GB | Windows 10 | 256 GB SSD),2093.61,Intel Core i7 (9th Gen),Intel,2.6,16.0,False,16.0,DDR4 RAM,LED,15.6,"GeForce RTX 2080 GPU, 8 GB",NVIDIA,8.0,256.0,0.0,72.0,,Windows 10,HP Omen X 2S 15-dg0020tx (7QZ53PA) Laptop (15.6 Inch | Core i7 9th Gen | 16 GB | Windows 10 | 256 GB SSD)::575924::computer::laptops
LAP3950,Lenovo,Lenovo Thinkpad E14 (20RAS13100) Laptop (14 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD),781.96,Intel Core i7 (10th Gen),Intel,1.8,8.0,False,8.0,DDR4 RAM,LED,14.0,UHD,Intel,,128.0,1024.0,45.0,,Windows 10,Lenovo Thinkpad E14 (20RAS13100) Laptop (14 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD)::582217::computer::laptops
LAP3951,ASUS,ASUS ROG Zephyrus S17 GX701LV-EV039T Laptop (17.3 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB SSD),1876.85,Intel Core i7 (10th Gen),Intel,2.6,16.0,True,32.0,DDR4 RAM,LED,17.3,"Geforce RTX 2060 GPU, 6 GB",NVIDIA,6.0,1024.0,0.0,240.0,,Windows 10,ASUS ROG Zephyrus S17 GX701LV-EV039T Laptop (17.3 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 1 TB SSD)::582196::computer::laptops
LAP3952,Dell,Dell G7 15 7590 (C562511WIN9) Laptop (15.6 Inch | Core i7 9th Gen | 16 GB | Windows 10 | 512 GB SSD),1459.75,Intel Core i7 (9th Gen),Intel,2.6,16.0,True,32.0,DDR4 RAM,LED,15.6,"GeForce RTX 2060 GPU, 6 GB",NVIDIA,6.0,512.0,0.0,,8.0,Windows 10,Dell G7 15 7590 (C562511WIN9) Laptop (15.6 Inch | Core i7 9th Gen | 16 GB | Windows 10 | 512 GB SSD)::575359::computer::laptops
LAP3953,ASUS,ASUS ROG Strix Scar 17 G732LXS-HG059T Laptop (17.3 Inch | Core i9 10th Gen | 32 GB | Windows 10 | 2 TB SSD),2815.33,Intel Core i9 (10th Gen),Intel,2.4,32.0,False,32.0,DDR4 RAM,LED,17.3,"Geforce RTX 2080 Super GPU, 8 GB",NVIDIA,8.0,2048.0,0.0,280.0,,Windows 10,ASUS ROG Strix Scar 17 G732LXS-HG059T Laptop (17.3 Inch | Core i9 10th Gen | 32 GB | Windows 10 | 2 TB SSD)::582107::computer::laptops
LAP3954,ASUS,ASUS Vivobook Max X541UA DM1252D Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | DOS | 1 TB HDD),286.65,Intel Core i3 (7th Gen),Intel,2.4,4.0,True,8.0,DDR4 RAM,LED,15.6,HD 620,Intel,,0.0,1024.0,36.0,,DOS,ASUS Vivobook Max X541UA DM1252D Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | DOS | 1 TB HDD)::577056::computer::laptops
